gmap_id1,address1,avg_rating1,latitude1,longitude1,name1,main_category1,description1,state1,url1,num_of_reviews1,price1,first_main_category1,region1,city1,hash_tag1
0x80c2c7509d627bd7:0x8de601f80d55a6f0,"Cafe 50's, 11623 Santa Monica Blvd, Los Angeles, CA 90025",4.3,34.0445533,-118.454859,Cafe 50's,Food & Beverage,"Part of a chain doling out diner classics with a side of nostalgia, plus a huge milkshake selection.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7509d627bd7:0x8de601f80d55a6f0?authuser=-1&hl=en&gl=us,1154,2.0,Food & Beverage,California,Los Angeles,['Diner' 'American restaurant' 'Breakfast restaurant']
0x80d95a3ded16225d:0x1e87ad6fd82b0d98,"Rancho San Diego Village, 3681 Avocado Blvd, La Mesa, CA 91941",4.4,32.7479888,-116.96047519999999,Rancho San Diego Village,"Retail, Food & Beverage",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d95a3ded16225d:0x1e87ad6fd82b0d98?authuser=-1&hl=en&gl=us,1468,,Food & Beverage,California,San Diego,['Shopping mall' 'Grocery store' 'Restaurant']
0x809add820c8b2e85:0x1e6bf59acfd05c4,"Denny's, 2474 Sunrise Blvd, Rancho Cordova, CA 95670, United States",4.1,38.6145243,-121.2700658,Denny's,Food & Beverage,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",Open 24 hours,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809add820c8b2e85:0x1e6bf59acfd05c4?authuser=-1&hl=en&gl=kr,1583,1.0,Food & Beverage,California,other,['Diner' 'American restaurant' 'Breakfast restaurant']
0x80daf825c59b59df:0x7e99fb9eb570416c,"Desert Advanced Imaging Indio, 81880 Dr Carreon Blvd #A-102, Indio, CA 92201",4.8,33.7077579,-116.2357084,Desert Advanced Imaging Indio,Service,,Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80daf825c59b59df:0x7e99fb9eb570416c?authuser=-1&hl=en&gl=us,1609,,Service,California,Indio,['Medical diagnostic imaging center' 'Mammography service' 'MRI center']
0x808f8862d1951541:0xcec649dca80bdc12,"Reinhardt Redwood Regional Park, 7867 Redwood Rd, Oakland, CA 94619, United States",4.8,37.8115064,-122.1629595,Reinhardt Redwood Regional Park,Nature & Outdoor,"Sprawling forest featuring redwood groves & rare wildlife, plus trails, picnic areas & campsites.",Open ⋅ Closes 10PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f8862d1951541:0xcec649dca80bdc12?authuser=-1&hl=en&gl=kr,2378,,Nature & Outdoor,California,Oakland,['Park' 'Tourist attraction']
0x80d760ac4b93ddb5:0x211c1af1b9d8ea6a,"Ross Dress for Less, 2050 N Imperial Ave, El Centro, CA 92243",4.3,32.8135274,-115.5727342,Ross Dress for Less,Retail,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",Closed ⋅ Opens 8AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d760ac4b93ddb5:0x211c1af1b9d8ea6a?authuser=-1&hl=en&gl=us,1098,1.0,Retail,California,El Centro,"['Clothing store' 'Department store' ""Men's clothing store""]"
0x808f8ff1fa778387:0xa8d28c25bbcb1602,"Nike Clearance Store, 1275 Marina Blvd, San Leandro, CA 94577",4.2,37.7099718,-122.1633956,Nike Clearance Store,Retail,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f8ff1fa778387:0xa8d28c25bbcb1602?authuser=-1&hl=en&gl=us,1434,,Retail,California,Marina,"['Sportswear store' ""Children's clothing store"" 'Clothing store']"
0x808f874a67859493:0x839c0b947d7f7180,"Lake Chalet, 1520 Lakeside Dr, Oakland, CA 94612",4.2,37.8022244,-122.2615338,Lake Chalet,Food & Beverage,"Basic seafood, cocktails & Lake Merritt views are found at this renovated boathouse with a patio.",Open ⋅ Closes 8PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f874a67859493:0x839c0b947d7f7180?authuser=-1&hl=en&gl=us,1928,2.0,Food & Beverage,California,Oakland,['Seafood restaurant' 'Bar' 'Event venue']
0x80dca0ab76284ae5:0x532c29a35fd7649e,"Lake Perris State Recreation Area, 17801 Lake Perris Dr, Perris, CA 92571, United States",4.6,33.8685628,-117.17661369999999,Lake Perris State Recreation Area,Nature & Outdoor,"Reserve on a lake, popular for boating & hikes in rocky terrain home to bobcats & birdlife.",Closed ⋅ Opens 6AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dca0ab76284ae5:0x532c29a35fd7649e?authuser=-1&hl=en&gl=kr,5889,,Nature & Outdoor,California,Perris,['Recreation center' 'State park' 'Tourist attraction']
0x80dcacc8609128cf:0x6f0a7fe02cf4067f,"First Original McDonald's Museum, 1398 N E St, San Bernardino, CA 92405",4.5,34.125516999999995,-117.294524,First Original McDonald's Museum,Other,"Fast-food chain serving Mexican-style rotisserie chicken, slow-cooked in a signature marinade.",Closed ⋅ Opens 10AM Thu,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcacc8609128cf:0x6f0a7fe02cf4067f?authuser=-1&hl=en&gl=us,1164,,Other,California,San Bernardino,['Museum' 'Historical landmark' 'Tourist attraction']
0x80c2955a92a3f8a1:0x965e11587a0cbf85,"AMC Burbank 16, 125 E Palm Ave, Burbank, CA 91502",4.4,34.181773899999996,-118.3117762,AMC Burbank 16,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2955a92a3f8a1:0x965e11587a0cbf85?authuser=-1&hl=en&gl=us,5309,,Other,California,Burbank,['Movie theater']
0x808580f1a98e88a1:0x24c815888a8a9ff0,"Washington Square, Filbert St & Stockton Street, San Francisco, CA 94133",4.5,37.8008333,-122.41,Washington Square,Nature & Outdoor,"Historic park with a lawn the size of a city block, featuring festivals & free movie nights.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f1a98e88a1:0x24c815888a8a9ff0?authuser=-1&hl=en&gl=us,3398,,Nature & Outdoor,California,San Francisco,['City park' 'Park' 'Playground']
0x80843eea14cc5dff:0x6037698d76cdbaa9,"Airport Stadium 12, 409 Aviation Blvd, Santa Rosa, CA 95403",4.6,38.512755,-122.7805743,Airport Stadium 12,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80843eea14cc5dff:0x6037698d76cdbaa9?authuser=-1&hl=en&gl=us,1648,,Other,California,Santa Rosa,['Movie theater']
0x80858062891865a7:0xe6094a122811d5ea,"SquareTrade, Inc., 600 Harrison St #400, San Francisco, CA 94107",4.5,37.7841313,-122.3958947,"SquareTrade, Inc.","Service, Finance & Legal",,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858062891865a7:0xe6094a122811d5ea?authuser=-1&hl=en&gl=us,4587,,Service,California,San Francisco,['Insurance company']
0x80dcb05736ba99c7:0x59eae9bd7a3e0b88,"In-N-Out Burger, 7220 Balboa Blvd, Van Nuys, CA 91406",4.7,34.2018619,-118.5007622,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcb05736ba99c7:0x59eae9bd7a3e0b88?authuser=-1&hl=en&gl=us,3066,1.0,Food & Beverage,California,other,['Hamburger restaurant' 'American restaurant' 'Diner']
0x80c2c79853c7f055:0x872dec17aab894d9,"McDonald's, 2020 W Olympic Blvd, Los Angeles, CA 90006, United States",3.6,34.051144,-118.2792626,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",Open ⋅ Closes 1AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c79853c7f055:0x872dec17aab894d9?authuser=-1&hl=en&gl=ae,1828,1.0,Food & Beverage,California,Los Angeles,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80945c66ca41b5ef:0xb9872f8bd7b98d43,"Michaels, 255 W Shaw Ave, Clovis, CA 93612",4.2,36.8107827,-119.7151842,Michaels,Retail,Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945c66ca41b5ef:0xb9872f8bd7b98d43?authuser=-1&hl=en&gl=us,1251,,Retail,California,Clovis,['Craft store' 'Art supply store' 'Picture frame shop']
0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc,"Embassy Suites by Hilton Los Angeles International Airport North, 9801 Airport Blvd, Los Angeles, CA 90045",4.2,33.9469668,-118.3864376,Embassy Suites by Hilton Los Angeles International Airport North,Other,"Modern hotel featuring warm suites & a pool, plus free breakfast & 24-hour airport shuttle service.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6d69afa1b1d:0xb4b70c3d373c5fdc?authuser=-1&hl=en&gl=us,1438,,Other,California,Los Angeles,['Hotel']
0x808580f346d6eabd:0x8788efd0026df355,"Good Mong Kok Bakery, 1039 Stockton St, San Francisco, CA 94108",4.4,37.795455,-122.408356,Good Mong Kok Bakery,Food & Beverage,Celebrated Chinese fixture boasts a variety of homemade dim sum & baked goods in a compact interior.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580f346d6eabd:0x8788efd0026df355?authuser=-1&hl=en&gl=us,1320,1.0,Food & Beverage,California,San Francisco,['Dim sum restaurant' 'Restaurant']
0x808580fc8bb3211d:0x5a423e79bde2d7a6,"Fog Harbor Fish House, 39 pier, San Francisco, CA 94133",4.5,37.8089886,-122.41029739999999,Fog Harbor Fish House,Food & Beverage,Pier 39 seafood institution with fresh fish & scenic views of the bay & Golden Gate Bridge.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808580fc8bb3211d:0x5a423e79bde2d7a6?authuser=-1&hl=en&gl=us,3895,3.0,Food & Beverage,California,San Francisco,['Seafood restaurant' 'American restaurant' 'Bar']
0x80dc6e1b5731c8e5:0x84027e93bf4c44f3,"Buccaneer Beach Park, 1506 S Pacific St, Oceanside, CA 92054",4.5,33.177222199999996,-117.36805559999999,Buccaneer Beach Park,Nature & Outdoor,"Tiny public green with basketball courts & a playground, plus a path along the Loma Alta Marsh.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc6e1b5731c8e5:0x84027e93bf4c44f3?authuser=-1&hl=en&gl=us,1567,,Nature & Outdoor,California,Oceanside,['Park' 'Public beach' 'Tourist attraction']
0x80d766dbbace2c0f:0x6b13fd41f51541ce,"McDonald's, 1990 S 4th St, El Centro, CA 92243",3.8,32.776288,-115.55288999999999,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d766dbbace2c0f:0x6b13fd41f51541ce?authuser=-1&hl=en&gl=us,1501,1.0,Food & Beverage,California,El Centro,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80db44aec44b5e6d:0xd7a35b22f453db7,"McDonald's, 501 Beaumont Ave, Beaumont, CA 92223",3.2,33.928081999999996,-116.977661,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",Open ⋅ Closes 9PM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db44aec44b5e6d:0xd7a35b22f453db7?authuser=-1&hl=en&gl,1198,1.0,Food & Beverage,California,other,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80c2b7c2c2d93763:0x974753b67a245af5,"The Home Depot, 1830 W Slauson Ave, Los Angeles, CA 90047",4.1,33.9871993,-118.31196709999999,The Home Depot,"Finance & Legal, Retail","Chain home improvement retailer for tools, appliances & other products (some offer truck rentals).",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b7c2c2d93763:0x974753b67a245af5?authuser=-1&hl=en&gl=us,2276,1.0,Retail,California,Los Angeles,['Home improvement store' 'Appliance store' 'Bathroom supply store']
0x80c47e837eb038e7:0x70cd566d82e715f6,"Oggi's Sports Brewhouse Pizza, 2854 Lenwood Rd, Barstow, CA 92311",4.4,34.851090899999996,-117.08448759999999,Oggi's Sports Brewhouse Pizza,Food & Beverage,"Relaxed eatery dispensing pub grub, burgers & pizza plus ample brews & flatscreen TVs with sports.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c47e837eb038e7:0x70cd566d82e715f6?authuser=-1&hl=en&gl=us,1093,2.0,Food & Beverage,California,other,['Pizza restaurant' 'Brewery' 'Brewpub']
0x80d9535bc634e4dd:0xd2b6c411c1f47c6c,"Bub's At The Ballpark, 715 J St, San Diego, CA 92101",4.3,32.7090889,-117.1580111,Bub's At The Ballpark,Food & Beverage,"An outdoor patio & indoor basketball hoop, plus sports TV & hearty bar fare keep this joint jumping.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9535bc634e4dd:0xd2b6c411c1f47c6c?authuser=-1&hl=en&gl=us,1512,2.0,Food & Beverage,California,San Diego,['Bar & grill' 'Bar' 'Restaurant']
0x80dcac55db3ba101:0x73993e1dc229f233,"McDonald's, 1201 S Mt Vernon Ave, Colton, CA 92324",3.6,34.0478392,-117.3094153,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcac55db3ba101:0x73993e1dc229f233?authuser=-1&hl=en&gl=us,1810,1.0,Food & Beverage,California,Colton,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x808f77d281921825:0x648a984565e7f6eb,"Elephant Bar, 1600 Old Bayshore Hwy, Burlingame, CA 94010",3.9,37.5999222,-122.3669194,Elephant Bar,Food & Beverage,"Informal chain with a menu built on Pan-Asian, wok-fired plates & global fare.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f77d281921825:0x648a984565e7f6eb?authuser=-1&hl=en&gl=us,1705,2.0,Food & Beverage,California,Burlingame,['American restaurant' 'Asian restaurant' 'Bar']
0x808fb7ad3a528693:0x2cf458f20c9b6c03,"Dish n Dash, 736 N Mathilda Ave, Sunnyvale, CA 94085",4.6,37.394321,-122.028815,Dish n Dash,Food & Beverage,"This fast-food spot serves Middle Eastern fare with an eye towards healthy, sustainable ingredients.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fb7ad3a528693:0x2cf458f20c9b6c03?authuser=-1&hl=en&gl=us,1697,1.0,Food & Beverage,California,Sunnyvale,['Middle Eastern restaurant' 'Mediterranean restaurant' 'Restaurant']
0x80c2cc192ef236c7:0x35815a8636c69124,"Azalea Regional Shopping Center, 4635 Firestone Blvd, South Gate, CA 90280",4.4,33.9537325,-118.18602779999999,Azalea Regional Shopping Center,Retail,"Bustling shopping center with a mix of popular fashion retailers, big-box stores & chain eateries.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cc192ef236c7:0x35815a8636c69124?authuser=-1&hl=en&gl=us,6636,,Retail,California,South Gate,['Shopping mall']
0x80dce7fc19f81f47:0x2b29d59c140397a6,"Habana Restaurant, 708 Spectrum Center Dr, Irvine, CA 92618",4.4,33.6508597,-117.74211299999999,Habana Restaurant,Food & Beverage,"Venerable stop for Cuban & Pan-Latin cuisine in a stylish, lush setting with a patio.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dce7fc19f81f47:0x2b29d59c140397a6?authuser=-1&hl=en&gl=us,1444,2.0,Food & Beverage,California,Irvine,['Cuban restaurant' 'Bakery' 'Bar']
0x80c2b92fc2d303c3:0xc3906f8fff88db6e,"The Grove, 189 The Grove Dr, Los Angeles, CA 90036",4.6,34.072224999999996,-118.35813329999999,The Grove,Retail,"High-end shopping mall features trendy retailers, restaurants & a theater amid a bustling promenade.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b92fc2d303c3:0xc3906f8fff88db6e?authuser=-1&hl=en&gl=us,9998,2.0,Retail,California,Los Angeles,['Shopping mall']
0x80c2c967d81f23e9:0xf266ae9d7f91b57c,"McDonald's, 8681 S Alameda St, Los Angeles, CA 90002",3.9,33.9581802,-118.2314863,McDonald's,Food & Beverage,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",Open 24 hours,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c967d81f23e9:0xf266ae9d7f91b57c?authuser=-1&hl=en&gl,1638,1.0,Food & Beverage,California,Los Angeles,['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop']
0x80c2d20b72ef0f73:0x4fcfa9ae6763a58a,"Northgate Market, 9101 Telegraph Rd, Pico Rivera, CA 90660",4.4,33.9601488,-118.1078009,Northgate Market,Retail,"Chain offering Hispanic groceries & premade Mexican meals, with banking services at some branches.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d20b72ef0f73:0x4fcfa9ae6763a58a?authuser=-1&hl=en&gl=us,1146,,Retail,California,Pico Rivera,['Mexican grocery store' 'Supermarket']
0x80dcb74110c8eb3b:0x19122a83815bb538,"Raising Cane's Chicken Fingers, 11066 Magnolia Ave, Riverside, CA 92505",4.4,33.9039656,-117.4747256,Raising Cane's Chicken Fingers,Food & Beverage,"Fast-food chain specializing in fried chicken fingers, crinkle-cut fries & Texas toast.",Open ⋅ Closes 3:30AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcb74110c8eb3b:0x19122a83815bb538?authuser=-1&hl=en&gl=us,2951,1.0,Food & Beverage,California,Riverside,['Fast food restaurant' 'American restaurant' 'Chicken restaurant']
0x809adf920cfa19e1:0x4e3a8611baca2eef,"Crepes & Burgers, 8000 Auburn Blvd, Citrus Heights, CA 95610",4.5,38.711528,-121.2901169,Crepes & Burgers,Food & Beverage,"Casual, cafeteria-style spot for the namesake favorites plus Benedicts, omelettes & sandwiches.",Closed ⋅ Opens 9AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809adf920cfa19e1:0x4e3a8611baca2eef?authuser=-1&hl=en&gl=us,1428,2.0,Food & Beverage,California,other,['American restaurant' 'Hamburger restaurant']
0x8092438089cedd9f:0x9b82fbee98a844ee,"Pinnacles National Park, California 95043",4.7,36.490565499999995,-121.1824925,Pinnacles National Park,Nature & Outdoor,"The remains of an ancient volcanic field, this park features geologic sights, caves & condors.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8092438089cedd9f:0x9b82fbee98a844ee?authuser=-1&hl=en&gl=us,2793,,Nature & Outdoor,California,other,['National park' 'Tourist attraction']
0x808fbb3a2f8a4c63:0xdf804cb23dd8d234,"Reposado, 236 Hamilton Ave, Palo Alto, CA 94301",4.3,37.4441583,-122.16096669999999,Reposado,Food & Beverage,Trendy spot for high-end Mexican fare with a popular bar scene thanks to their margarita selection.,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fbb3a2f8a4c63:0xdf804cb23dd8d234?authuser=-1&hl=en&gl=us,1528,3.0,Food & Beverage,California,Palo Alto,['Mexican restaurant' 'Bar' 'Cocktail bar']
0x809ac5c745e3d2c3:0x12a671f271f86f55,"Denny's, 7401 Elsie Ave, Sacramento, CA 95828",3.5,38.4746731,-121.4173807,Denny's,Food & Beverage,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ac5c745e3d2c3:0x12a671f271f86f55?authuser=-1&hl=en&gl=us,1477,1.0,Food & Beverage,California,Sacramento,['Diner' 'American restaurant' 'Breakfast restaurant']
0x80c3669edced6f69:0xad686654b617b82e,"Molly Brown's Country Cafe, 13778 Hesperia Rd, Victorville, CA 92395",4.6,34.5013359,-117.2947372,Molly Brown's Country Cafe,Food & Beverage,"Local chain serving breakfast, burgers & American comfort fare in a casual, country-themed space.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3669edced6f69:0xad686654b617b82e?authuser=-1&hl=en&gl=us,1077,2.0,Food & Beverage,California,Hesperia,['Cafe' 'Breakfast restaurant' 'Restaurant']
0x80dd3193f4b679cf:0xa52a7559e20ede21,"In-N-Out Burger, 4600 E Los Coyotes Diagonal, Long Beach, CA 90815",4.6,33.7911915,-118.14013179999999,In-N-Out Burger,Food & Beverage,"Classic California-based burger chain serving customizable patties, hand-cut fries & thick shakes.",N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd3193f4b679cf:0xa52a7559e20ede21?authuser=-1&hl=en&gl=us,2278,1.0,Food & Beverage,California,Long Beach,['Hamburger restaurant' 'Diner' 'Fast food restaurant']
0x80db6edf0986a2bb:0x5e091e9924320713,"Taqueria Rancho Grande, 3330 E Florida Ave J, Hemet, CA 92544",4.6,33.7485046,-116.93627649999999,Taqueria Rancho Grande,Food & Beverage,,Closed ⋅ Opens 8AM Wed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6edf0986a2bb:0x5e091e9924320713?authuser=-1&hl=en&gl=us,1228,1.0,Food & Beverage,California,other,['Mexican restaurant' 'Latin American restaurant']
0x80dcd7da2fd9b1ff:0xe0751b64e98f8ad2,"Disney Junior Dance Party, 1313 Disneyland Dr, Anaheim, CA 92802",4.6,33.8075111,-117.91834089999999,Disney Junior Dance Party,Other,,N/A,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7da2fd9b1ff:0xe0751b64e98f8ad2?authuser=-1&hl=en&gl=us,2324,,Other,California,Anaheim,['Performing arts theater']
0x80deaafaf26476fd:0x32e9a16c2196b626,"Chili's Grill & Bar, 3494 Sports Arena Blvd, San Diego, CA 92110",4.2,32.753912899999996,-117.21105449999999,Chili's Grill & Bar,Food & Beverage,Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.,Closed ⋅ Opens 11AM,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deaafaf26476fd:0x32e9a16c2196b626?authuser=-1&hl=en&gl,1212,2.0,Food & Beverage,California,San Diego,['Tex-Mex restaurant' 'American restaurant' 'Bar']
